,r,rho,vp,vs,vphi,K,G
292,2119529.5265629184,3216.5689629195576,7776.034237578234,4503.023639241945,4503.023639241945,107531102132.06473,65268935933.04801
293,2126941.714169833,3213.9159448819846,7764.054790448876,4501.08004573215,4501.08004573215,106934992459.61792,65161030072.759735
294,2134353.901776748,3211.2629268444107,7752.075343319519,4499.136452222356,4499.136452222356,106338155026.48885,65052890557.20262
295,2141766.089383662,3208.6099088068377,7740.095896190161,4497.192858712561,4497.192858712561,105740609930.02066,64944520076.358795
296,2149178.276990577,3205.9568907692637,7728.1164490608035,4495.249265202767,4495.249265202767,105142379810.51651,64835922135.16455
297,2156590.4645974915,3203.3038727316903,7716.137001931446,4493.305671692972,4493.305671692972,104543487856.95406,64727100437.3281
298,2164002.6522044064,3200.650854694117,7704.157554802088,4491.362078183178,4491.362078183178,103943953584.04416,64618057421.89241
299,2171414.839811321,3197.9978366565433,7692.178107672731,4489.418484673383,4489.418484673383,103343801217.19118,64508797158.45086
300,2178827.027418236,3195.3448186189703,7680.198660543372,4487.474891163589,4487.474891163589,102743051544.56573,64399322501.19352
301,2186239.21502515,3192.691800581397,7668.219213414017,4485.531297653795,4485.531297653795,102141728389.93857,64289637378.71095
302,2193651.402632065,3190.0387825438233,7656.239766284658,4483.587704144001,4483.587704144001,101539852194.26425,64179744454.64517
303,2201063.5902389796,3187.38576450625,7644.260319155301,4481.644110634206,4481.644110634206,100937447575.13243,64069647948.26048
304,2208475.777845894,3184.7327464686764,7632.280872025944,4479.700517124412,4479.700517124412,100334536707.72935,63959351162.3927
305,2215887.965452809,3182.0797284311034,7620.3014248965865,4477.756923614617,4477.756923614617,99731141299.08583,63848857160.15961
306,2223300.1530597233,3179.42671039353,7608.321977767229,4475.813330104823,4475.813330104823,99127285696.51974,63738170052.99835
307,2230712.340666638,3176.773692355956,7596.342530637871,4473.869736595028,4473.869736595028,98522994072.1477,63627293898.124626
308,2238124.5282735527,3174.1206743183825,7584.363083508514,4471.926143085234,4471.926143085234,97918286768.62628,63516231181.63867
309,2245536.7158804676,3171.467656280809,7572.383636379155,4469.98254957544,4469.98254957544,97313188484.03932,63404986106.0273
310,2252948.903487382,3168.8146382432355,7560.404189249799,4468.038956065646,4468.038956065646,96707722866.9206,63293562459.12387
311,2260361.0910942964,3166.161620205662,7548.424742120441,4466.09536255585,4466.09536255585,96101913642.2568,63181964034.67603
312,2267773.2787012113,3163.373051357282,7535.96035894987,4464.150768119365,4464.150768119365,95495784665.75601,63070194664.862274
313,2275185.4663081258,3160.4569184047446,7523.039612358805,4462.205231731179,4462.205231731179,94889359900.05675,62958258219.366455
314,2282597.6539150407,3157.5407854522073,7510.118865767739,4460.259695342994,4460.259695342994,94282662931.33563,62846158287.543526
315,2290009.841521955,3154.62465249967,7497.198119176673,4458.314158954808,4458.314158954808,93675718399.99896,62733899013.564835
316,2297422.02912887,3151.7085195471327,7484.277372585606,4456.368622566622,4456.368622566622,93068551113.90182,62621484648.69244
317,2304834.2167357844,3148.7923865945954,7471.356625994542,4454.423086178437,4454.423086178437,92461185167.75438,62508918886.5154
318,2312246.4043426993,3145.876253642058,7458.435879403476,4452.47754979025,4452.47754979025,91853645458.2158,62396205932.79974
319,2319658.5919496138,3142.960120689521,7445.51513281241,4450.532013402065,4450.532013402065,91245956831.22511,62283349908.63214
320,2327070.7795565287,3140.0439877369836,7432.5943862213435,4448.58647701388,4448.58647701388,90638144189.50577,62170354864.63837
321,2334482.967163443,3137.1278547844463,7419.673639630278,4446.6409406256935,4446.6409406256935,90030232918.02643,62057225081.53256
322,2341895.1547703575,3134.211721831909,7406.752893039213,4444.695404237508,4444.695404237508,89422257828.70004,61943966811.73074
323,2349307.3423772724,3131.2955888793717,7393.832146448146,4442.749867849322,4442.749867849322,88814225680.49527,61830580470.69952
324,2356719.529984187,3128.3794559268345,7380.911399857081,4440.804331461136,4440.804331461136,88206171620.03363,61717072384.482346
325,2364131.717591102,3125.4633229742976,7367.990653266015,4438.858795072951,4438.858795072951,87598121591.75926,61603447022.774994
326,2371543.905198016,3122.5471900217603,7355.069906674949,4436.913258684765,4436.913258684765,86990103196.79753,61489709134.51229
327,2378956.092804931,3119.631057069223,7342.1491600838835,4434.96772229658,4434.96772229658,86382141940.87483,61375863065.95365
328,2386368.2804118455,3116.7149241166862,7329.228413492818,4433.022185908394,4433.022185908394,85774264015.51453,61261913311.30286
329,2393780.46801876,3113.798791164149,7316.307666901753,4431.076649520208,4431.076649520208,85166496113.22444,61147864480.82247
330,2401192.655625675,3110.8826582116117,7303.386920310686,4429.131113132022,4429.131113132022,84558865352.82866,61033721359.24577
331,2408604.8432325893,3107.9665252590744,7290.276705662832,4427.1855767438365,4427.1855767438365,83951398980.49756,60919488761.44477
332,2416017.030839504,3105.050392306537,7276.798698486457,4425.24004035565,4425.24004035565,83344124340.00641,60805171521.58444
333,2423429.2184464186,3102.134259354,7263.320691310083,4423.294503967465,4423.294503967465,82737068913.3941,60690774515.09218
334,2430841.4060533335,3099.2181264014625,7249.842684133708,4421.34896757928,4421.34896757928,82130260901.89565,60576302558.1039
335,2438253.593660248,3096.3019934489257,7236.364676957333,4419.403431191095,4419.403431191095,81523728478.10712,60461760856.18265
336,2445665.7812671624,3093.385860496389,7222.886669780959,4417.457894802908,4417.457894802908,80917499592.37518,60347154607.14906
337,2453077.9688740773,3090.469727543851,7209.408662604584,4415.512358414722,4415.512358414722,80311603923.10622,60232488754.16657
338,2460490.156480992,3087.5535945913134,7195.930655428208,4413.566822026536,4413.566822026536,79706069009.11623,60117768694.895966
339,2467902.3440879066,3084.6374616387766,7182.452648251834,4411.621285638351,4411.621285638351,79100925303.19318,60002999539.010315
340,2475314.531694821,3081.7213286862398,7168.97464107546,4409.675749250166,4409.675749250166,78496201254.9403,59888186928.29408
341,2482726.719301736,3078.805195733702,7155.496633899085,4407.730212861979,4407.730212861979,77891927682.41165,59773336237.739174
342,2490138.9069086504,3075.8890627811647,7142.01862672271,4405.784676473793,4405.784676473793,77288134351.27231,59658453031.65307
343,2497551.0945155653,3072.9729298286275,7128.540619546336,4403.839140085608,4403.839140085608,76684851335.07483,59543542957.229706
344,2504963.2821224798,3070.05679687609,7115.062612369961,4401.893603697422,4401.893603697422,76082109707.80353,59428611799.71436
345,2512375.4697293947,3067.140663923553,7101.584605193586,4399.948067309237,4399.948067309237,75479940689.63135,59313665356.48095
346,2519787.657336309,3064.224530971016,7088.106598017212,4398.002530921051,4398.002530921051,74878375963.99443,59198709475.10876
347,2527199.8449432235,3061.308398018479,7074.628590840837,4396.056994532865,4396.056994532865,74277447018.78314,59083750154.239784
348,2534612.0325501384,3058.392265065941,7061.150583664461,4394.111458144679,4394.111458144679,73677186232.73126,58968793601.704155
