,r,rho,vp,vs,vphi,K,G
292,2133037.9718842898,3237.521830178277,7946.316216968422,4596.15174542813,4596.15174542813,113226520662.92563,68428305813.987076
293,2140508.802970283,3234.99430460039,7935.051773116045,4594.240312494117,4594.240312494117,112653301344.49622,68321145043.350426
294,2147979.634056276,3232.4667790225026,7923.787329263669,4592.328879560104,4592.328879560104,112079353767.28491,68213749727.02609
295,2155450.465142269,3229.939253444615,7912.522885411293,4590.417446626091,4590.417446626091,111504705558.29298,68106124891.56676
296,2162921.2962282626,3227.411727866728,7901.258441558915,4588.506013692078,4588.506013692078,110929373938.03415,67998272378.05297
297,2170392.1273142556,3224.8842022888402,7889.993997706539,4586.594580758065,4586.594580758065,110353384599.48459,67890196854.51836
298,2177862.9584002485,3222.3566767109533,7878.729553854162,4584.683147824051,4584.683147824051,109776757360.18349,67781901014.16303
299,2185333.789486242,3219.829151133066,7867.465110001785,4582.771714890038,4582.771714890038,109199514134.12381,67673388238.073074
300,2192804.620572235,3217.3016255551784,7856.200666149409,4580.860281956026,4580.860281956026,108621678136.65486,67564662373.34556
301,2200275.451658228,3214.7740999772914,7844.936222297032,4578.948849022012,4578.948849022012,108043271275.29758,67455726790.72898
302,2207746.282744221,3212.2465743994044,7833.6717784446555,4577.037416087999,4577.037416087999,107464315710.4761,67346584928.79384
303,2215217.1138302144,3209.7190488215165,7822.407334592279,4575.1259831539855,4575.1259831539855,106884833532.56685,67237240169.75535
304,2222687.9449162073,3207.1915232436286,7811.142890739902,4573.214550219973,4573.214550219973,106304847976.83757,67127696329.229614
305,2230158.7760022003,3204.6639976657416,7799.8784468875265,4571.30311728596,4571.30311728596,105724382021.76218,67017957109.88709
306,2237629.6070881938,3202.1364720878546,7788.614003035149,4569.391684351946,4569.391684351946,105143458382.30046,66908026076.96154
307,2245100.4381741867,3199.6089465099667,7777.349559182772,4567.480251417934,4567.480251417934,104562101644.87733,66797907499.2638
308,2252571.2692601797,3197.0814209320797,7766.085115330397,4565.56881848392,4565.56881848392,103980332490.19742,66687604136.18956
309,2260042.100346173,3194.5538953541923,7754.820671478019,4563.657385549907,4563.657385549907,103398175936.1499,66577120399.33746
310,2267512.931432166,3192.026369776305,7743.556227625642,4561.745952615895,4561.745952615895,102815655976.29288,66466460338.04794
311,2274983.762518159,3189.4988441984174,7732.291783773265,4559.834519681881,4559.834519681881,102232795333.40137,66355627295.74246
312,2282454.593604152,3186.9713186205304,7721.02733992089,4557.923086747867,4557.923086747867,101649619041.63509,66244625753.11676
313,2289925.4246901455,3184.3806961368286,7709.498463346617,4556.0116538138545,4556.0116538138545,101066150981.51328,66133459567.094696
314,2297396.2557761385,3181.6653062720775,7697.446699354189,4554.100220879842,4554.100220879842,100482415259.13953,66022132642.48305
315,2304867.0868621315,3178.9499164073254,7685.394935361761,4552.188787945829,4552.188787945829,99898436667.52475,65910649235.48949
316,2312337.917948125,3176.234526542574,7673.343171369332,4550.277355011815,4550.277355011815,99314239996.96951,65799013556.38284
317,2319808.749034118,3173.5191366778217,7661.291407376903,4548.365922077803,4548.365922077803,98729849770.17642,65687229508.74321
318,2327279.580120111,3170.8037468130706,7649.239643384475,4546.454489143789,4546.454489143789,98145291535.14479,65575301702.83249
319,2334750.411206104,3168.0883569483185,7637.187879392046,4544.543056209775,4544.543056209775,97560590445.1717,65463234366.990685
320,2342221.2422920973,3165.3729670835664,7625.136115399617,4542.631623275763,4542.631623275763,96975771870.24602,65351031751.72365
321,2349692.0733780903,3162.6575772188153,7613.0843514071885,4540.72019034175,4540.72019034175,96390861483.20982,65238698218.3972
322,2357162.9044640833,3159.9421873540637,7601.03258741476,4538.808757407737,4538.808757407737,95805885279.40779,65126238377.42821
323,2364633.7355500767,3157.226797489311,7588.980823422331,4536.8973244737235,4536.8973244737235,95220869338.16989,65013656747.75345
324,2372104.5666360697,3154.51140762456,7576.929059429904,4534.985891539711,4534.985891539711,94635839957.75217,64900957917.811195
325,2379575.3977220627,3151.796017759809,7564.8772954374745,4533.074458605697,4533.074458605697,94050823651.77966,64788146539.96478
326,2387046.2288080556,3149.0806278950568,7552.825531445047,4531.163025671684,4531.163025671684,93465847246.24332,64675227178.07296
327,2394517.059894049,3146.3652380303047,7540.773767452618,4529.251592737671,4529.251592737671,92880937682.91208,64562204757.70887
328,2401987.890980042,3143.649848165553,7528.72200346019,4527.340159803658,4527.340159803658,92296122113.34454,64449084144.80504
329,2409458.722066035,3140.9344583008015,7516.670239467761,4525.428726869644,4525.428726869644,91711427917.70485,64335870246.4299
330,2416929.5531520285,3138.2190684360494,7504.618475475333,4523.517293935632,4523.517293935632,91126892522.97968,64222569616.372635
331,2424400.3842380214,3135.503678571298,7492.566711482904,4521.605861001619,4521.605861001619,90542524580.06448,64109183946.304115
332,2431871.2153240144,3132.788288706546,7480.1794658737535,4519.694428067605,4519.694428067605,89958362163.32806,63995719931.33563
333,2439342.0464100074,3130.072898841795,7467.706695171315,4517.7829951335925,4517.7829951335925,89374433152.72812,63882182922.0702
334,2446812.877496001,3127.357508977043,7455.233924468874,4515.871562199579,4515.871562199579,88790767609.56427,63768578072.73042
335,2454283.708581994,3124.642119112291,7442.761153766434,4513.960129265566,4513.960129265566,88207394217.69211,63654910985.158714
336,2461754.539667987,3121.9267292475397,7430.288383063994,4512.0486963315525,4512.0486963315525,87624341729.22157,63541186842.45153
337,2469225.3707539802,3119.211339382788,7417.815612361554,4510.13726339754,4510.13726339754,87041640221.64195,63427411061.1376
338,2476696.201839973,3116.495949518036,7405.342841659112,4508.225830463527,4508.225830463527,86459319034.13713,63313589281.204735
339,2484167.032925966,3113.7805596532844,7392.870070956673,4506.314397529513,4506.314397529513,85877408416.82619,63199727122.13907
340,2491637.864011959,3111.065169788533,7380.397300254233,4504.402964595501,4504.402964595501,85295938913.3641,63085830290.589035
341,2499108.6950979526,3108.349779923781,7367.924529551792,4502.491531661487,4502.491531661487,84714941373.40353,62971904587.14597
342,2506579.5261839456,3105.6343900590296,7355.451758849353,4500.580098727474,4500.580098727474,84134447046.37903,62857955951.92757
343,2514050.357269939,3102.9190001942775,7342.978988146911,4498.668665793461,4498.668665793461,83554487429.35382,62743990390.9469
344,2521521.188355932,3100.203610329526,7330.506217444472,4496.757232859448,4496.757232859448,82975094299.38333,62630013984.45255
345,2528992.019441925,3097.4882204647743,7318.0334467420325,4494.845799925434,4494.845799925434,82396299726.59084,62516032926.86924
346,2536462.850527918,3094.772830600022,7305.560676039591,4492.9343669914215,4492.9343669914215,81818137444.19835,62402053487.05149
347,2543933.6816139114,3092.0574407352706,7293.087905337152,4491.022934057409,4491.022934057409,81240639244.03882,62288082026.339355
348,2551404.5126999044,3089.3420508705194,7280.6151346347115,4489.111501123396,4489.111501123396,80663838025.7342,62174125000.44059
